ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
1472,simple,1513,MagnaScopic,1,0,visible,Estee Lauder,"Up to 300% thicker lashes-expands lashes to their fullest volume for an incredible lash look, superfast. Intensified color concentration for deeper, richer, supercharged color that's 30% more intense. THE LOOK Dramatic lashes with extreme volume-in an instant. THE BRUSH Speed-Meter Brushâ„¢* with uniquely spaced bristles creates a reservoir that holds more formula. THE SHAPE Tapered triangular brush delivers volume instantly to each lash. THE BRISTLES Hollow-fiber bristles deposit the perfect amount of formula for quick, one-stroke thickening. THE FORMULA Expandexâ„¢* lofting complex wraps lashes in a rich, lightweight gel that expands lashes up to 300% thicker. Unique moisturizing complex forms a protective barrier that helps prevent breakage. Won't flake, smudge or clump.",,,taxable,,1,,,0,0,,,,,1,,151,129,Uncategorized,,,,,,,,,,,,0
1473,simple,1514,Makeup Brush Cleanser,1,0,visible,Estee Lauder,"This professional cleanser gently and thoroughly cleans, sanitizes and conditions makeup brushesâ€”both natural and synthetic.",,,taxable,,1,,,0,0,,,,,1,,158,199,Uncategorized,,,,,,,,,,,,0
1474,simple,1515,Matte Perfecting Primer,1,0,visible,Estee Lauder,"Prime for perfection. Discover the power of a primer with this targeted formula that controls oil and reduces shine so makeup looks smooth, even, flawless. Soft-vision optics minimize the look of pores and flaws to create an even canvas. Skin-calming Green Tea and Vitamin E rebalance and perfect. Oil-free. Ideal for Normal/Combination and Oily Skin.",,,taxable,,1,,,0,0,,,,,1,,148,181,Uncategorized,,,,,,,,,,,,0
1475,simple,1516,More Than Mascara,1,0,visible,Estee Lauder,"For more defined, more conditioned, more beautiful lashes. Why settle for less, when you can have more? THE LOOK Beautiful silky lashes, defined and conditioned. Defines each lash from end to end with a continuous stroke of color. THE BRUSH Patented brush provides precise, smooth and even application. Each lash is groomed, shaped and defined. THE BRISTLES Hollow-fiber bristles comb and separate lashes easily, without pulling or tugging. THE FORMULA Boosts lashes with in-depth moisture that binds to each one and keeps it silky. Microscopic beads help prevent friction, so mascara glides on with ease for smooth, even coverage. THE COLOR Advanced pigment technology creates the blackest shades possible Light is absorbed, reflections reduced, color is visibly intensified.",,,taxable,,1,,,0,0,,,,,1,,99,97,Uncategorized,,,,,,,,,,,,0
1476,simple,1517,Nutritious Purifying 2-in-1 Foam Cleanser,1,0,visible,Estee Lauder,"From the Nutritious collection, exclusively at Nordstrom. Wash away the surface impurities that can hold your beauty back. Use it two ways: In the morning, it works as a gentle, neutralizing foam cleanser. At night, let it work for 5 minutes as a purifying mask to help rid skin of the day's impurities. The Nutritious collection: Neutralize. Purify. Infuse. Enjoy the energized look of radiant health, thanks to the power of pomegranate and more. Love your skin. Love your life. Be radiant.",,,taxable,,1,,,0,0,,,,,1,,92,114,Uncategorized,,,,,,,,,,,,0
1477,simple,1518,Nutritious Viita-Mineral Moisture Lotion,1,0,visible,Estee Lauder,"Revive and refresh your skin every morning for the look of radiant health instantly-and over time. Advanced skin-drenchers and essential minerals help protect skin from daytime dehydration and environmental irritants. Daily energizers amplify skin's natural ability to look healthy, awake, alive. Lightweight formula delivers balanced moisture, absorbing quickly, leaving skin fresh, soft, satisfied.",,,taxable,,1,,,0,0,,,,,1,,226,42,Uncategorized,,,,,,,,,,,,0
1478,simple,1519,Nutritious Vita-Mineral Infusing Eye Gel,1,0,visible,Estee Lauder,"From the Nutritious collection, exclusively at Nordstrom. Restore moisture and vitality where you need it most: around your eyes. Refreshing gel instantly hydrates and delivers a revitalizing cocktail of nutrients. Brings out a bright, healthy, rested look. Eases signs of puffiness and dark circles. The Nutritious Collection: Neutralize. Purify. Infuse. Enjoy the energized look of radiant health, thanks to the power of pomegranate and more. Love your skin. Love your life. Be radiant.",,,taxable,,1,,,0,0,,,,,1,,55,226,Uncategorized,,,,,,,,,,,,0
1479,simple,1520,Nutritious Vita-Mineral Moisture CrÃ¨me,1,0,visible,Estee Lauder,"Recharge and renew your skin for a radiant, energized look every day. Pure Pomegranate Extract plus essential minerals and nutrients nourish and balance skin to help protect against environmental irritants. Luscious creme formula delivers instant hydration that lasts all day and helps strengthen skin's moisture barrier. Daily energizers amplify skin's natural ability to look healthy, awake and alive.",,,taxable,,1,,,0,0,,,,,1,,87,48,Uncategorized,,,,,,,,,,,,0
1480,simple,1521,Pencil Sharpener,1,0,visible,Estee Lauder,"Multi-sharpening tool fits all EstÃ©e Lauder lip and eye pencils. Precision sharpener catches shavings for easy disposal. Different size openings fit any pencil-just a quick twist and your pencil is perfectly sharp. To open, lift top logo'ed panel first, then remove black sharpening cartridge if necessary. Use included tool to clean out stubborn shavings.",,,taxable,,1,,,0,0,,,,,1,,248,36,Uncategorized,,,,,,,,,,,,0
1481,simple,1524,Perfectly Clean Fresh Balancing Lotion,1,0,visible,Estee Lauder,"This revitalizing toning lotion conditions and rebalances skin, leaving it feeling fresh, smooth. Primes skin to achieve maximum results from the skincare that follows. BALANCE FOR NORMAL/COMBINATION SKIN Lightly hydrates and conditions as it cleanses. Gently manages oily zones while soothing dry areas. Leaves skin feeling renewed, comfortable, healthy.",,,taxable,,1,,,0,0,,,,,1,,60,184,Uncategorized,,,,,,,,,,,,0
1482,simple,1525,Perfectly Clean Light Lotion Cleanser,1,0,visible,Estee Lauder,"Refreshingly light, milky, non-foaming lotion lifts away impurities. Rinses away or tissues off to leave skin soft, clean, comfortable. BALANCE FOR NORMAL/COMBINATION SKIN Lightly hydrates and conditions as it cleanses. Gently manages oily zones while soothing dry areas. Leaves skin feeling renewed, comfortable, healthy.",,,taxable,,1,,,0,0,,,,,1,,108,57,Uncategorized,,,,,,,,,,,,0
1483,simple,1526,Perfectly Clean Splash Away Foaming Cleanser,1,0,visible,Estee Lauder,"BALANCE FOR NORMAL/COMBINATION SKIN Lightly hydrates and conditions as it cleanses. Gently manages oily zones while soothing dry areas. Leaves skin feeling renewed, comfortable, healthy.",,,taxable,,1,,,0,0,,,,,1,,143,61,Uncategorized,,,,,,,,,,,,0
1484,simple,1527,Pure Color Blush,1,0,visible,Estee Lauder,"Fresh, radiant color lasts all day, won't streak or fade. Ultra-silky powder sweeps on sheer for a natural glow. Builds for contoured and sculpted definition with luminous optic technology. Exclusive contouring brush included. In two finishes, Satin and Shimmer.",,,taxable,,1,,,0,0,,,,,1,,87,214,Uncategorized,,,,,,,,,,,,0
1485,simple,1528,Pure Color Crystal Lipstick,1,0,visible,Estee Lauder,"Color so incredible, it leaves your lips wanting more. True Visionâ„¢ technology takes ordinary color and makes it extraordinary. In a seductive spectrum of sheer, brilliant shades, from sublime to vivid. TRUE VISIONâ„¢ COLOR Maximized color impact Magnified vibrancy, clarity and dimension Amplified brilliance All in a sheer formula.",,,taxable,,1,,,0,0,,,,,1,,198,241,Uncategorized,,,,,,,,,,,,0
1486,simple,1529,Pure Color Eyeshadow,1,0,visible,Estee Lauder,"Eyeshadow that makes eyes come alive. True Visionâ„¢ technology transforms ordinary color and makes it extraordinary. Smoky shades are smouldering, bright shades are brilliant, light shades now light filled. Your eyes are ultra expressive. Prepare to make an impression. TRUE VISIONâ„¢ COLOR Maximized color impact Magnified vibrancy, clarity and dimension Amplified brilliance HIGH VISIBILITY FINISHES Each Pure Color EyeShadow shade comes in one of four distinct finishes: Matte: rich, velvety suede Satin: soft, lustrous sheen Shimmer: prismatic-pearl shimmer Metallic: sparkling, glittering metallic HIGH PERFORMANCE WEAR Color adheres velvety smooth, without creasing. Blends easily. Long-wearing. Stays color true. Won't fade.",,,taxable,,1,,,0,0,,,,,1,,92,39,Uncategorized,,,,,,,,,,,,0
1487,simple,1530,Pure Color Gelee Powder Eyeshadow,1,0,visible,Estee Lauder,"A Pure Color Cyber Eyes exclusive by Tom Pecheux. Creates cyber metallic smoky effects. Color so metallic, it's futuristic. A first-ever techno tri-blend formula that's gel, powder and liquid in one. Versatile and multi dimensional. Create several looks from one shade. Apply it dry for a smooth, molten metal finish. Use it wet for a hyper cyber effect to intensify the color and metallic shine. Innovative soft-touch shadow texture and sponge-tip applicator make it easy to sweep up color and apply with one stroke. Unique formula allows you to build the fantasy to the highest chromatic shine. Sophisticated metallic finish looks beautiful on all skintones. TRUE VISIONâ„¢ COLOR Maximized color impact. Magnified vibrancy, clarity and dimension. Amplified brilliance. HIGH PERFORMANCE WEAR Color adheres velvety smooth, without creasing. Blends easily. Long-lasting. Stays color true. Won't fade.",,,taxable,,1,,,0,0,,,,,1,,192,247,Uncategorized,,,,,,,,,,,,0
1488,simple,1531,Pure Color Gloss,1,0,visible,Estee Lauder,"Lip Gloss with the power to light up your face. True Visionâ„¢ technology transforms ordinary color and makes it extraordinary. Imagine what it will do for your lips. In a wide range of wearable shades with lasting shine for a lasting impression. You'll want them all. TRUE VISIONâ„¢ COLOR Maximized color impact Magnified vibrancy, clarity and dimension Amplified brilliance HIGH IMPACT FINISHES Each Pure Color Gloss shade comes in one of three distinct, multi-dimensional finishes: Mirror Shine Luminous Shimmer Dimensional Sparkle All with sheer-to-medium coverage HIGH PERFORMANCE WEAR Feels light and luscious, never sticky Drenched with conditioners Flexible-tip applicator hugs every curve of your lips Smooths on precisely, stays on perfectly",,,taxable,,1,,,0,0,,,,,1,,55,191,Uncategorized,,,,,,,,,,,,0
1489,simple,1532,Pure Color High Gloss,1,0,visible,Estee Lauder,"Magnify. Intensify. Electrify. See how brilliant your lips can be. Pure Color High Gloss drenches lips in the ultimate in sheer, intensely hydrating color and shine. Exclusive True Visionâ„¢ Technology creates an irresistibly dazzling high-reflective finish that lasts and lasts. Cushions and moisturizes Never feels sticky. Enriched with skin conditioning ingredients and antioxidants, Vitamin E and Vitamin C Helps improve lip suppleness and softness SHINES BRIGHT Exclusive True Visionâ„¢ Technology wraps pigments in crystal-like coating Smooth, even pigments optically enhance lips LOOKS CHIC Long-lasting formula Slanted applicator follows every curve of your lips.",,,taxable,,1,,,0,0,,,,,1,,242,124,Uncategorized,,,,,,,,,,,,0
1490,simple,1533,Pure Color Illuminating Powder Gelee Blush,1,0,visible,Estee Lauder,"High polish blush.Luminous and silky.Tri-blend powder, gel and liquid in one. Tease out a flush of soft, sexy color and innocent glow. Builds to a high sheen highlight. Use it demurely or daringly all over.",,,taxable,,1,,,0,0,,,,,1,,173,221,Uncategorized,,,,,,,,,,,,0
1491,simple,1534,Pure Color Intense Kajal Crayon Duo,1,0,visible,Estee Lauder,"Turn up the heat with two smoldering shades to bring out your inner goddess. Creamy crayon formula packs intense color impact in every stroke. For added drama, apply on lower inner rim of eye.",,,taxable,,1,,,0,0,,,,,1,,161,70,Uncategorized,,,,,,,,,,,,0
1492,simple,1535,Pure Color Intense Kajal Eye Crayon,1,0,visible,Estee Lauder,"Estee Lauder Pure Color Intense Kajal Eye Crayon is a Eyeliner that retails for $22.00 and contains 0.08 oz. There are 2 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,167,92,Uncategorized,,,,,,,,,,,,0
1493,simple,1536,Pure Color Intense Kajal Eyeliner,1,0,visible,Estee Lauder,"Estee Lauder Pure Color Intense Kajal Eyeliner is a Eyeliner that retails for $20.00 and contains 0.04 oz. There are 6 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,192,53,Uncategorized,,,,,,,,,,,,0
1494,simple,1537,Pure Color Intense Kajal Eyeliner Duo,1,0,visible,Estee Lauder,"Dual-ended creamy pencil packs intense color impact. Two shades in one pencil. Use blue to highlight, black for bold definition. Rich, deeply pigmented color. Glides on velvety smooth. Blends easily. Apply on inner and outer rim of eyes for added drama. Sharpens easily with the EstÃ©e Lauder Pencil Sharpener. From the Pure Color Pretty Naughty Collection by Tom Pecheux for EstÃ©e Lauder.",,,taxable,,1,,,0,0,,,,,1,,180,107,Uncategorized,,,,,,,,,,,,0
1495,simple,1538,Pure Color Long Lasting Lipstick,1,0,visible,Estee Lauder,"Magnificent color. Magnified brilliance. Color that looks and feels so incredible, it leaves your lips wanting more. Two seductive finishes: satin lasting creme and lustrous lasting shimmer. Exclusive True VisionÃ¢â€žÂ¢ technology provides maximum color impact, dimension and wear. The lipstick is enriched with lip-loving ingredients that leave lips soft and creamy-smooth. In a spectrum of shades, from sublime to vivid. Designed by Tom Pecheux, Creative Makeup Director, EstÃ©e Lauder.Â ",,,taxable,,1,,,0,0,,,,,1,,192,94,Uncategorized,,,,,,,,,,,,0
1496,simple,1539,Pure Color Nail Lacquer,1,0,visible,Estee Lauder,"Turn your fingertips into fashion statements with a wardrobe of sensational shades to add definition, polish, and style to your fingertips. Designed by Tom Pecheux, world-renowned makeup artist and EstÃ©e Lauder Creative Makeup Director. Tom combined today's top trends with timeless classics-all the colors he prefers for photo shoots and fashion shows. Formulated with True Visionâ„¢ technology to transform ordinary color and make it extraordinary.",,,taxable,,1,,,0,0,,,,,1,,171,107,Uncategorized,,,,,,,,,,,,0
